WHONET_ORG_CODE	REPLACED_BY	ORGANISM	TAXONOMIC_STATUS	COMMON	ORGANISM_TYPE	ANAEROBE	MORPHOLOGY	SUBKINGDOM_CODE	FAMILY_CODE	GENUS_GROUP	GENUS_CODE	SPECIES_GROUP	SEROVAR_GROUP	MSF_GRP_CLIN	SCT_CODE	SCT_TEXT	GBIF_TAXON_ID	GBIF_DATASET_ID	GBIF_TAXONOMIC_STATUS	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS
lpa		Legionella parisiensis	C		-			-			LEG			OTH	38322001	Legionella parisiensis	3223056	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
len		Legionella pneumophila	O		-			-			LEG			OTH	103458006	Legionella pneumophila ss. pneumophila	7234523	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lfr		Legionella pneumophila ss. fraseri	C		-			-			LEG			OTH	103456005	Legionella pneumophila ss. fraseri	3223088	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lpc		Legionella pneumophila ss. pascullei	C		-			-			LEG			OTH	103457001	Legionella pneumophila ss. pascullei	3223089	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
len		Legionella pneumophila ss. pneumophila	C		-			-			LEG			OTH	103458006	Legionella pneumophila ss. pneumophila	7234523	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lqu		Legionella quateirensis	C		-			-			LEG			OTH	113807006	Legionella quateirensis	3223047	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lqi		Legionella quinlivanii	C		-			-			LEG			OTH	103459003	Legionella quinlivanii	3223049	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lru		Legionella rubrilucens	C		-			-			LEG			OTH	17298000	Legionella rubilucens	3223064	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lsh		Legionella sainthelensi	C		-			-			LEG			OTH	87271006	Legionella sainthelens	3223080	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lsc		Legionella santicrucis	C		-			-			LEG			OTH	72814000	Legionella santicrucis	3223055	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lsk		Legionella shakespearei	C		-			-			LEG			OTH	103460008	Legionella shakespearei	3223069	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
leg		Legionella sp.	C		-			-			LEG			OTH	115514004	Legionella species	3223036	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lsp		Legionella spiritensis	C		-			-			LEG			OTH	64930007	Legionella spiritensis	3223086	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lst		Legionella steigerwaltii	C		-			-			LEG			OTH	14121003	Legionella steigerwaltii	3223048	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ltu		Legionella tucsonensis	C		-			-			LEG			OTH	103461007	Legionella tucsonensis	3223076	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lwa		Legionella wadsworthii	C		-			-			LEG			OTH	8147000	Legionella wadsworthii	3223037	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
lwo		Legionella worsleiensis	C		-			-			LEG			OTH	103462000	Legionella worsleiensis	3223054	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
caq		Leifsonia aquatica	C		+			+			LEF	COF		OTH	414591000	Leifsonia aquatica	3225320	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Microbacteriaceae	Leifsonia
lef		Leifsonia sp.	C		+			+			LEF	COF		OTH	414595009	Leifsonia species	8159185	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Microbacteriaceae	Leifsonia
lme		Leishmania amazonensis	C		w						LEI				89169008	Leishmania mexicana amazonensis	9397608	0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6	accepted	Protozoa	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania
lbr		Leishmania braziliensis	C		w						LEI				83196002	Leishmania brasiliensis brasiliensis	9369332	0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6	accepted	Protozoa	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania
ldo		Leishmania donovani	C		w						LEI				16043006	Leishmania donovani donovani									
lme		Leishmania mexicana	O		w						LEI				89169008	Leishmania mexicana amazonensis	9397608	0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6	accepted	Protozoa	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania
lpr		Leishmania peruviana	C		w						LEI				243658001	Leishmania peruviana									
lei		Leishmania sp.	C		w						LEI				419793002	Leishmania species	3235457	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania
ltr		Leishmania tropica	C		w						LEI				243653005	Leishmania tropica									
lgr		Leminorella grimontii	C		-			-	EBC		LEM			OTH	74357002	Leminorella grimontii	3222034	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Leminorella
lri		Leminorella richardii	C		-			-	EBC		LEM			OTH	45354007	Leminorella richardii	3222033	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Leminorella
lem		Leminorella sp.	C		-			-	EBC		LEM			OTH	131273003	Leminorella species	3222032	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Leminorella
lbp		Leptospira borgpetersenii	C		b			-			LES			OTH	113809009	Leptospira borgpetersenii	5428215	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
lid		Leptospira inadai	C		b			-			LES			OTH	113810004	Leptospira inadai	5428208	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
lin		Leptospira interrogans	C		b			-			LES			OTH	116401006	Leptospira interrogans	8796208	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
leb		Leptospira interrogans serovar Ballum	C		b			-			LES				59217001	Leptospira interrogans serogroup Ballum									
lea		Leptospira interrogans serovar Bratislava	C		b			-			LES														
lrc		Leptospira interrogans serovar Canicola	C		b			-			LES				54933006	Leptospira interrogans, serogroup Canicola									
ley		Leptospira interrogans serovar Grippotyphosa	C		b			-			LES				26615002	Leptospira interrogans, serogroup Grippotyphosa									
leh		Leptospira interrogans serovar Hardjo	C		b			-			LES				53343008	Leptospira interrogans, serogroup hardjo									
lpi		Leptospira interrogans serovar Icterohaemorrhagiae	C		b			-			LES														
lpp		Leptospira interrogans serovar Pomona	C		b			-			LES				302610000	Leptospira interrogans serovar Pomona									
lpj		Leptospira interrogans serovar Sejroe	C		b			-			LES				41938007	Leptospira interrogans, serogroup Sejroe									
lpt		Leptospira interrogans serovar Tarassovi	C		b			-			LES				37044004	Leptospira interrogans, serogroup Tarassovi									
lki		Leptospira kirschneri	C		b			-			LES			OTH	113811000	Leptospira kirschneri	5428211	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
lno		Leptospira noguchii	C		b			-			LES			OTH	113813002	Leptospira noguchii	5428217	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
lsr		Leptospira santarosai	C		b			-			LES			OTH	113815009	Leptospira santarosai	5428210	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
les		Leptospira sp.	C		b			-			LES			OTH	116200009	Leptospira species	3228220	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
lwe		Leptospira weilii	C		b			-			LES			OTH	113816005	Leptospira weilii	5428219	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Leptospiraceae	Leptospira
lbu		Leptotrichia buccalis	C		a	X		-			LEP			OTH	85744006	Leptotrichia buccalis	3225907	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
lep		Leptotrichia sp.	C		a	X		-			LEP			OTH	131328008	Leptotrichia species	3225905	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
lci		Leuconostoc citreum	C		+			+			LEU			OTH	113821008	Leuconostoc citreum	3227464	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
lcr		Leuconostoc cremoris	O		+			+			LEU			OTH	35041008	Leuconostoc mesenteroides ss. cremoris	3227466	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
lde		Leuconostoc dextranicum	O		+			+			LEU			OTH	86938009	Leuconostoc mesenteroides ss. dextranicum	3227468	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
llc		Leuconostoc lactis	C		+			+			LEU			OTH	70285009	Leuconostoc lactis	3227451	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
lms		Leuconostoc mesenteroides	O		+			+			LEU			OTH	67140002	Leuconostoc mesenteroides ss. mesenteroides	7073638	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
lcr		Leuconostoc mesenteroides ss. cremoris	C		+			+			LEU			OTH	35041008	Leuconostoc mesenteroides ss. cremoris	3227466	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
lde		Leuconostoc mesenteroides ss. dextranicum	C		+			+			LEU			OTH	86938009	Leuconostoc mesenteroides ss. dextranicum	3227468	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
lms		Leuconostoc mesenteroides ss. mesenteroides	C		+			+			LEU			OTH	67140002	Leuconostoc mesenteroides ss. mesenteroides	7073638	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
ooe		Leuconostoc oenos	O		+			+			OEN			OTH	113893001	Oenococcus oeni	3227446	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus
lps		Leuconostoc pseudomesenteroides	C		+			+			LEU			OTH	243235006	Leuconostoc pseudomesenteroides	3227463	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
leu		Leuconostoc sp.	C		+			+			LEU			OTH	131329000	Leuconostoc species	3227448	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
acf		Lichtheimia corymbifera	C		f						LIC						2558326	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Zygomycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia
lgy		Listeria grayi	C		+			+			LIS			LISR	67816007	Listeria grayi	5428164	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lio		Listeria innocua	C		+			+			LIS			LISR	48331004	Listeria innocua	5428166	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
liv		Listeria ivanovii	C		+			+			LIS			LISR	55032007	Listeria ivanovii	5428168	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lmo		Listeria monocytogenes	C	X	+			+			LIS			LISR	36094007	Listeria monocytogenes	5428162	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lgy		Listeria murrayi	O		+			+			LIS			LISR	67816007	Listeria grayi	5428164	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lse		Listeria seeligeri	C		+			+			LIS			LISR	43091008	Listeria seeligeri	5428165	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lis		Listeria sp.	C		+			+			LIS			LISR	131330005	Listeria species	3225442	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lwl		Listeria welshimeri	C		+			+			LIS			LISR	80757000	Listeria welshimeri	5428167	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
lan		Listonella anguillarum	O		-			-			LIT				427593005	Listonella anguillarum	8425376	7ddf754f-d193-4cc9-b351-99906754a03b	synonym	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
lan	via	Listonella anguillarum	O		-			-			VI-			AVPV			5427678	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
pdm		Listonella damsela	O		-			-			PHB				387798006	Photobacterium damselae	3222394	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
lpe		Listonella pelagia	O		-			-			VI-			AVPV			5427679	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
lit		Listonella sp.	C		-			-			LIT			OTH	131304006	Listonella species	3222417	2d59e5db-57ad-41ff-97d6-11f5fb264527	doubtful	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Listonella
loa		Loa loa	C		w						LOA				47759003	Loa loa	5798292	4cec8fef-f129-4966-89b7-4f8439aba058	accepted	Animalia	Nematoda	Secernentea	Spirurida	Onchocercidae	Loa
llb		Loboa loboi	C		f						LOB				60435001	Loboa loboii	5259443	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Loboa
lob		Loboa sp.	C		f						LOB				90959007	Loboa	2595927	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Loboa
cgr		Lymphogranuloma venereum	O		-			-	EBC		KL-			KLER	417443008	Klebsiella granulomatis	5427608	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella
lys		Lysinibacillus sp.	C		+			+			LYS			OTH	444611003	Lysinibacillus species	4903223	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus
bsh		Lysinibacillus sphaericus	C		+			+			LYS			OTH			8185611	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus
scl		Macrococcus caseolyticus	C		+			+			MCC			OTH	416613009	Macrococcus caseolyticus	3227726	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus
mcc		Macrococcus sp.	C		+			+			MCC			OTH	414638001	Macrococcus species	3227719	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus
mmy		Madurella mycetomatis	C		f						MAD				24876009	Madurella mycetomatis	3455882	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Sordariomycetes	Sordariales		Madurella
mad		Madurella sp.	C		f						MAD				23009007	Madurella	2565196	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Sordariomycetes	Sordariales		Madurella
mfu		Malassezia furfur	C		f						MAL				29619007	Malassezia furfur	2518103	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia
mpy		Malassezia pachydermatis	C		f						MAL				51257000	Malassezia pachydermatis	2518094	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia
mal		Malassezia sp.	C		f						MAL				18097004	Malassezia	2518091	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia
mar		Malbranchea sp.	C		f						MAR				87186007	Malbranchea	2626664	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Malbranchea
pha		Mannheimia haemolytica	C		-			-			MAH			OTH	128385005	Mannheimia haemolytica	3222218	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia
mah		Mannheimia sp.	C		-			-			MAH				128382008	Mannheimia species	3222213	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia
mnv		Mannheimia varigena	C		-			-			MAH				128387002	Mannheimia varigena	3222220	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia
moz		Mansonella ozzardi	C		w						MAN				69560009	Mansonella ozzardi	7029821	4cec8fef-f129-4966-89b7-4f8439aba058	accepted	Animalia	Nematoda	Secernentea	Spirurida	Onchocercidae	Mansonella
mpr		Mansonella perstans	C		w						MAN				243669003	Mansonella perstans	7029845	4cec8fef-f129-4966-89b7-4f8439aba058	accepted	Animalia	Nematoda	Secernentea	Spirurida	Onchocercidae	Mansonella
man		Mansonella sp.	C		w						MAN				363771000	Mansonella sp.	4631551	0938172b-2086-439c-a1dd-c21cb0109ed5	accepted	Animalia	Nematoda	Secernentea	Spirurida	Onchocercidae	Mansonella
mns		Mansonella streptocerca	C		w						MAN				243668006	Mansonella streptocerca									
mev		Measles virus	C		v										19425003	Moraxella bovis									
mhy		Megamonas hypermegale	C		a	X					MEG			OTH			7662786	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas
mhy		Megamonas hypermegas	O		a	X					MEG			OTH			7662786	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas
meg		Megamonas sp.	C		a	X		+			MEG			OTH	131333007	Megamonas species	3228387	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas
mel		Megasphaera elsdenii	C		a	X		+			MES			OTH	26044001	Megasphaera elsdenii	5427919	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
mes		Megasphaera sp.	C		a	X		+			MES			OTH	131334001	Megasphaera species	3226298	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
mpl		Melissococcus plutonius	C		+			+			MLS			OTH			8110633	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus
mls		Melissococcus sp.	C		+			+			MLS			OTH			3227361	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus
mea		Metagonimus sp.	C		w						MEA				112453001	Metagonimus	2505583	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Heterophyidae	Metagonimus
myo		Metagonimus yokogawai	C		w						MEA				77378006	Metagonimus yokogawai	2505584	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Heterophyidae	Metagonimus
met		Methanobacterium sp.	C		a	X					MET			OTH	432535001	Genus Methanobacterium	1000091	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium
mex		Methylobacterium extorquens	C		-			-		NFR	MEB			OTH	74005008	Methylobacterium extorquens	9216980	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
mme		Methylobacterium mesophilicum	C		-			-		NFR	MEB			OTH	103486003	Methylobacterium mesophilicum	3220843	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
meb		Methylobacterium sp.	C		-			-		NFR	MEB			OTH	116476000	Methylobacterium species	3220820	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
cpl		Metschnikowia pulcherrima	C		f						MTK				8211000000000	Metschnikowia pulcherrima	5260301	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia
