GUIDELINE	YEAR	STRAIN	REFERENCE_TABLE	WHONET_ORG_CODE	ANTIBIOTIC	ABX_TEST	WHONET_ABX_CODE	METHOD	MEDIUM	MINIMUM	MAXIMUM	DATE_ENTERED	DATE_MODIFIED	COMMENTS
CLSI	2018	atcc49766	Table 5B	hin	Cefprozil	CPR_NM	CPR	MIC	HTM	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Cefprozil	CPR_ND30	CPR	Disk	MHB	25	32	2021-01-01	2021-01-01	
CLSI	2018	atcc25285	Table 5D	bfr	Ceftaroline	CPT_NM	CPT	MIC	Agar	4	32	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Ceftaroline	CPT_NM	CPT	MIC	Agar	16	128	2021-01-01	2021-01-01	
CLSI	2018	atcc700057	Table 5D	cdf	Ceftaroline	CPT_NM	CPT	MIC	Agar	2	16	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ceftaroline	CPT_ND30	CPT	Disk	MH	26	34	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ceftaroline	CPT_NM	CPT	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Ceftaroline	CPT_NM	CPT	MIC	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2018	atcc43055	Table 5D	ele	Ceftaroline	CPT_NM	CPT	MIC	Agar	8	32	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Ceftaroline	CPT_ND30	CPT	Disk	HTM	29	39	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Ceftaroline	CPT_NM	CPT	MIC	HTM	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Ceftaroline	CPT_ND30	CPT	Disk	MH	26	35	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Ceftaroline	CPT_NM	CPT	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Ceftaroline	CPT_ND30	CPT	Disk	MHB	31	41	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Ceftaroline	CPT_NM	CPT	MIC	MHB	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Carbenicillin	CRB_ND100	CRB	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Carbenicillin	CRB_NM	CRB	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Carbenicillin	CRB_NM	CRB	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Carbenicillin	CRB_ND100	CRB	Disk	MH	18	24	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Carbenicillin	CRB_NM	CRB	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Carbenicillin	CRB_NM	CRB	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2018	atcc25285	Table 5D	bfr	Ceftriaxone	CRO_NM	CRO	MIC	Agar	32	128	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Ceftriaxone	CRO_NM	CRO	MIC	Agar	64	256	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ceftriaxone	CRO_ND30	CRO	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ceftriaxone	CRO_NM	CRO	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Ceftriaxone	CRO_ND30	CRO	Disk	HTM	31	39	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Ceftriaxone	CRO_NM	CRO	MIC	HTM	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc700603	Table 5A	kpn	Amoxicillin/Clavulanic acid	AMC_NM	AMC	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 4B	ngo	Ceftriaxone	CRO_ND30	CRO	Disk	GC	39	51	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 5C	ngo	Ceftriaxone	CRO_NM	CRO	MIC	GC	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Ceftriaxone	CRO_ND30	CRO	Disk	MH	17	23	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Ceftriaxone	CRO_NM	CRO	MIC	MH	8	64	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Ceftriaxone	CRO_ND30	CRO	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Ceftriaxone	CRO_NM	CRO	MIC	MH	1	8	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Ceftriaxone	CRO_ND30	CRO	Disk	MHB	30	35	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Ceftriaxone	CRO_NM	CRO	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ceftibuten	CTB_ND10	CTB	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ceftibuten	CTB_NM	CTB	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Ceftibuten	CTB_ND10	CTB	Disk	HTM	29	36	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Ceftibuten	CTB_NM	CTB	MIC	HTM	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc25285	Table 5D	bfr	Cefotetan	CTT_NM	CTT	MIC	Agar	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Cefotetan	CTT_NM	CTT	MIC	Agar	32	128	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Cefotetan	CTT_ND30	CTT	Disk	MH	28	34	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Cefotetan	CTT_NM	CTT	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc43055	Table 5D	ele	Cefotetan	CTT_NM	CTT	MIC	Agar	32	128	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 4B	ngo	Cefotetan	CTT_ND30	CTT	Disk	GC	30	36	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 5C	ngo	Cefotetan	CTT_NM	CTT	MIC	GC	0.5	2	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefotetan	CTT_ND30	CTT	Disk	MH	17	23	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Cefotetan	CTT_NM	CTT	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc25285	Table 5D	bfr	Cefotaxime	CTX_NM	CTX	MIC	Agar	8	32	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Cefotaxime	CTX_NM	CTX	MIC	Agar	16	64	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Cefotaxime	CTX_ND30	CTX	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Cefotaxime	CTX_NM	CTX	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc43055	Table 5D	ele	Cefotaxime	CTX_NM	CTX	MIC	Agar	64	256	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Cefotaxime	CTX_ND30	CTX	Disk	HTM	31	39	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Cefotaxime	CTX_NM	CTX	MIC	HTM	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc700603	Table 5A	kpn	Ampicillin	AMP_NM	AMP	MIC	MH	128		2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 4B	ngo	Cefotaxime	CTX_ND30	CTX	Disk	GC	38	48	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 5C	ngo	Cefotaxime	CTX_NM	CTX	MIC	GC	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Cefotaxime	CTX_ND30	CTX	Disk	MH	18	22	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Cefotaxime	CTX_NM	CTX	MIC	MH	8	32	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Cefotaxime	CTX_NM	CTX	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Cefotaxime	CTX_ND30	CTX	Disk	MHB	31	39	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Cefotaxime	CTX_NM	CTX	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Ceftolozane/Tazobactam	CZT_ND30	CTZ	Disk	MHB	21	29	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Cefuroxime	CXM_ND30	CXM	Disk	MH	20	26	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Cefuroxime	CXM_NM	CXM	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2018	atcc49766	Table 4B	hin	Cefuroxime	CXM_ND30	CXM	Disk	HTM	28	36	2021-01-01	2021-01-01	
CLSI	2018	atcc49766	Table 5B	hin	Cefuroxime	CXM_NM	CXM	MIC	HTM	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 4B	ngo	Cefuroxime	CXM_ND30	CXM	Disk	GC	33	41	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 5C	ngo	Cefuroxime	CXM_NM	CXM	MIC	GC	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefuroxime	CXM_ND30	CXM	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Amikacin	AMK_ND30	AMK	Disk	MH	20	26	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Amoxicillin/Clavulanic acid	AMC_ND20	AMC	Disk	MH	28	36	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Ampicillin	AMP_ND10	AMP	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Azithromycin	AZM_ND15	AZM	Disk	MH	21	26	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefaclor	CEC_ND30	CEC	Disk	MH	27	31	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Cefuroxime sodium	CXM_NM	CXM	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Cefuroxime	CXM_NM	CXM	MIC	MHB	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	27	34	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc35218	Table 4A	eco	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	28	35	2021-01-01	2021-01-01	
CLSI	2018	atcc35218	Table 5A	eco	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	HTM	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc49766	Table 5B	hin	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	HTM	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.5	4	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	16	22	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MHB	23	31	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MHB	0.25	2	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Cefazolin	CZO_ND30	CZO	Disk	MH	21	27	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Cefazolin	CZO_NM	CZO	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefazolin	CZO_ND30	CZO	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Cefazolin	CZO_NM	CZO	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc25285	Table 5D	bfr	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	Agar	0.12	1	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	Agar	16	128	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	24	32	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc35218	Table 4A	eco	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2018	atcc35218	Table 5A	eco	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	HTM	0.5	2	2021-01-01	2021-01-01	
CLSI	2018	atcc49766	Table 4B	hin	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	HTM	23	29	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	10	18	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MHB	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Ceftizoxime	CZX_NM	CZX	MIC	Agar	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ceftizoxime	CZX_ND30	CZX	Disk	MH	30	36	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ceftizoxime	CZX_NM	CZX	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc43055	Table 5D	ele	Ceftizoxime	CZX_NM	CZX	MIC	Agar	16	64	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Ceftizoxime	CZX_ND30	CZX	Disk	HTM	29	39	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Ceftizoxime	CZX_NM	CZX	MIC	HTM	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 4B	ngo	Ceftizoxime	CZX_ND30	CZX	Disk	GC	42	51	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 5C	ngo	Ceftizoxime	CZX_NM	CZX	MIC	GC	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Ceftizoxime	CZX_ND30	CZX	Disk	MH	12	17	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Ceftizoxime	CZX_NM	CZX	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Ceftizoxime	CZX_ND30	CZX	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Ceftizoxime	CZX_NM	CZX	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Ceftizoxime	CZX_ND30	CZX	Disk	MHB	28	34	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Ceftizoxime	CZX_NM	CZX	MIC	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Dalbavancin	DAL_NM	DAL	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Dalbavancin	DAL_NM	DAL	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Dalbavancin	DAL_NM	DAL	MIC	MHB	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Daptomycin	DAP_NM	DAP	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Daptomycin	DAP_NM	DAP	MIC	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Daptomycin	DAP_NM	DAP	MIC	MHB	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Danofloxacin	DFX_ND5	DFX	Disk	MH	29	36	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Vet	pae	Danofloxacin	DFX_ND5	DFX	Disk	MH	18	25	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Difloxacin	DIF_ND10	DIF	Disk	MH	28	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Vet	eco	Difloxacin	DIF_NM	DIF	MIC	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Vet	efa	Difloxacin	DIF_NM	DIF	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Vet	pae	Difloxacin	DIF_ND10	DIF	Disk	MH	16	22	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Vet	pae	Difloxacin	DIF_NM	DIF	MIC	MH	1	8	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Vet	sau	Difloxacin	DIF_ND10	DIF	Disk	MH	27	33	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Vet	sau	Difloxacin	DIF_NM	DIF	MIC	MH	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Dirithromycin	DIR_NM	DIR	MIC	HTM	8	32	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Dirithromycin	DIR_ND15	DIR	Disk	MH	18	26	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Dirithromycin	DIR_NM	DIR	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Dirithromycin	DIR_ND15	DIR	Disk	MHB	18	25	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Dirithromycin	DIR_NM	DIR	MIC	MHB	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Cefditoren	DIT_ND5	DIT	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Cefditoren	DIT_NM	DIT	MIC	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Cefditoren	DIT_ND5	DIT	Disk	HTM	25	34	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 5B	hin	Cefditoren	DIT_NM	DIT	MIC	HTM	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefditoren	DIT_ND5	DIT	Disk	MH	20	28	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Cefditoren	DIT_NM	DIT	MIC	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefdinir	CDR_ND5	CDR	Disk	MH	25	32	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefmetazole	CMZ_ND30	CMZ	Disk	MH	25	34	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Cefonicid	CID_ND30	CID	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Cefditoren	DIT_ND5	DIT	Disk	MHB	27	35	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Cefditoren	DIT_NM	DIT	MIC	MHB	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc700057	Table 5D	cdf	Doripenem	DOR_NM	DOR	MIC	Agar	0.5	4	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Doripenem	DOR_ND10	DOR	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Doripenem	DOR_NM	DOR	MIC	MH	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Doripenem	DOR_NM	DOR	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc49247	Table 4B	hin	Doripenem	DOR_ND10	DOR	Disk	HTM	21	31	2021-01-01	2021-01-01	
CLSI	2018	atcc49766	Table 5B	hin	Doripenem	DOR_NM	DOR	MIC	HTM	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Doripenem	DOR_ND10	DOR	Disk	MH	28	35	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Doripenem	DOR_NM	DOR	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Doripenem	DOR_ND10	DOR	Disk	MH	33	42	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Doripenem	DOR_NM	DOR	MIC	MH	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Doripenem	DOR_ND10	DOR	Disk	MHB	30	38	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Doripenem	DOR_NM	DOR	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc33560		caj	Doxycycline	DOX_NM	DOX	MIC	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Doxycycline	DOX_ND30	DOX	Disk	MH	18	24	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Doxycycline	DOX_NM	DOX	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Doxycycline	DOX_NM	DOX	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Doxycycline	DOX_ND30	DOX	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Doxycycline	DOX_NM	DOX	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 4B	spn	Doxycycline	DOX_ND30	DOX	Disk	MHB	25	34	2021-01-01	2021-01-01	
CLSI	2018	atcc49619	Table 5B	spn	Doxycycline	DOX_NM	DOX	MIC	MHB	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Vet	eco	Enrofloxacin	ENR_ND5	ENR	Disk	MH	32	40	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Vet	eco	Enrofloxacin	ENR_NM	ENR	MIC	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Vet	efa	Enrofloxacin	ENR_NM	ENR	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Vet	pae	Enrofloxacin	ENR_ND5	ENR	Disk	MH	15	19	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Vet	pae	Enrofloxacin	ENR_NM	ENR	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Vet	sau	Enrofloxacin	ENR_ND5	ENR	Disk	MH	27	31	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Vet	sau	Enrofloxacin	ENR_NM	ENR	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Enoxacin	ENX_ND10	ENX	Disk	MH	28	36	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Enoxacin	ENX_NM	ENX	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Enoxacin	ENX_NM	ENX	MIC	MH	2	16	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 4B	ngo	Enoxacin	ENX_ND10	ENX	Disk	GC	43	51	2021-01-01	2021-01-01	
CLSI	2018	atcc49226	Table 5C	ngo	Enoxacin	ENX_NM	ENX	MIC	GC	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 4A	pae	Enoxacin	ENX_ND10	ENX	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2018	atcc27853	Table 5A	pae	Enoxacin	ENX_NM	ENX	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2018	atcc25923	Table 4A	sau	Enoxacin	ENX_ND10	ENX	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2018	atcc29213	Table 5A	sau	Enoxacin	ENX_NM	ENX	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2018	atcc25285	Table 5D	bfr	Ertapenem	ERT_NM	ERT	MIC	Agar	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2018	atcc29741	Table 5D	bth	Ertapenem	ERT_NM	ERT	MIC	Agar	0.25	1	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 4A	eco	Ertapenem	ERT_ND10	ERT	Disk	MH	29	36	2021-01-01	2021-01-01	
CLSI	2018	atcc25922	Table 5A	eco	Ertapenem	ERT_NM	ERT	MIC	MH	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2018	atcc29212	Table 5A	efa	Ertapenem	ERT_NM	ERT	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2018	atcc43055	Table 5D	ele	Ertapenem	ERT_NM	ERT	MIC	Agar	0.5	2	2021-01-01	2021-01-01	
